ETH-USD,Ethereum USD,
Date,Price,Dividend,Annualized Dividend
03/27/2017,51.31209945678711,0.0,0.0
03/28/2017,49.71039962768555,0.0,0.0
03/29/2017,50.56930160522461,0.0,0.0
03/30/2017,53.1245002746582,0.0,0.0
03/31/2017,51.753700256347656,0.0,0.0
04/01/2017,50.03369903564453,0.0,0.0
04/02/2017,50.738399505615234,0.0,0.0
04/03/2017,48.82120132446289,0.0,0.0
04/04/2017,43.92179870605469,0.0,0.0
04/05/2017,44.66109848022461,0.0,0.0
04/06/2017,45.22050094604492,0.0,0.0
04/07/2017,42.8651008605957,0.0,0.0
04/08/2017,41.79840087890625,0.0,0.0
04/09/2017,44.280399322509766,0.0,0.0
04/10/2017,43.2775993347168,0.0,0.0
04/11/2017,43.501399993896484,0.0,0.0
04/12/2017,43.462799072265625,0.0,0.0
04/13/2017,46.31060028076172,0.0,0.0
04/14/2017,49.97140121459961,0.0,0.0
04/15/2017,47.65370178222656,0.0,0.0
04/16/2017,49.03779983520508,0.0,0.0
04/17/2017,48.659698486328125,0.0,0.0
04/18/2017,48.319000244140625,0.0,0.0
04/19/2017,50.729000091552734,0.0,0.0
04/20/2017,48.132301330566406,0.0,0.0
04/21/2017,49.6432991027832,0.0,0.0
04/22/2017,48.18239974975586,0.0,0.0
04/23/2017,48.592498779296875,0.0,0.0
04/24/2017,48.86669921875,0.0,0.0
04/25/2017,50.07460021972656,0.0,0.0
04/26/2017,49.909400939941406,0.0,0.0
04/27/2017,52.80569839477539,0.0,0.0
04/28/2017,62.226898193359375,0.0,0.0
04/29/2017,71.38960266113281,0.0,0.0
04/30/2017,68.54060363769531,0.0,0.0
05/01/2017,79.32160186767578,0.0,0.0
05/02/2017,76.65339660644531,0.0,0.0
05/03/2017,77.25399780273438,0.0,0.0
05/04/2017,79.72039794921875,0.0,0.0
05/05/2017,96.73470306396484,0.0,0.0
05/06/2017,94.91210174560547,0.0,0.0
05/07/2017,97.86940002441406,0.0,0.0
05/08/2017,93.74700164794922,0.0,0.0
05/09/2017,91.22799682617188,0.0,0.0
05/10/2017,91.1511001586914,0.0,0.0
05/11/2017,89.77069854736328,0.0,0.0
05/12/2017,89.42859649658203,0.0,0.0
05/13/2017,88.69439697265625,0.0,0.0
05/14/2017,90.87159729003906,0.0,0.0
05/15/2017,90.78410339355469,0.0,0.0
05/16/2017,92.38770294189453,0.0,0.0
05/17/2017,89.25029754638672,0.0,0.0
05/18/2017,89.84040069580078,0.0,0.0
05/19/2017,97.05280303955078,0.0,0.0
05/20/2017,129.2220001220703,0.0,0.0
05/21/2017,127.53700256347656,0.0,0.0
05/22/2017,158.17300415039062,0.0,0.0
05/23/2017,170.8179931640625,0.0,0.0
05/24/2017,182.6490020751953,0.0,0.0
05/25/2017,189.8489990234375,0.0,0.0
05/26/2017,175.2169952392578,0.0,0.0
05/27/2017,159.81700134277344,0.0,0.0
05/28/2017,158.81700134277344,0.0,0.0
05/29/2017,170.13499450683594,0.0,0.0
05/30/2017,195.61300659179688,0.0,0.0
05/31/2017,231.5780029296875,0.0,0.0
06/01/2017,230.88600158691406,0.0,0.0
06/02/2017,222.28599548339844,0.0,0.0
06/03/2017,223.46400451660156,0.0,0.0
06/04/2017,224.11700439453125,0.0,0.0
06/05/2017,245.26199340820312,0.0,0.0
06/06/2017,248.5989990234375,0.0,0.0
06/07/2017,264.260009765625,0.0,0.0
06/08/2017,257.9909973144531,0.0,0.0
06/09/2017,261.7489929199219,0.0,0.0
06/10/2017,282.0140075683594,0.0,0.0
06/11/2017,338.79400634765625,0.0,0.0
06/12/2017,341.16400146484375,0.0,0.0
06/13/2017,395.6860046386719,0.0,0.0
06/14/2017,397.5889892578125,0.0,0.0
06/15/2017,358.5069885253906,0.0,0.0
06/16/2017,361.1820068359375,0.0,0.0
06/17/2017,369.88299560546875,0.0,0.0
06/18/2017,379.5190124511719,0.0,0.0
06/19/2017,371.864013671875,0.0,0.0
06/20/2017,370.3269958496094,0.0,0.0
06/21/2017,359.5400085449219,0.0,0.0
06/22/2017,337.7330017089844,0.0,0.0
06/23/2017,336.4849853515625,0.0,0.0
06/24/2017,341.625,0.0,0.0
06/25/2017,323.46600341796875,0.0,0.0
06/26/2017,302.9549865722656,0.0,0.0
06/27/2017,272.6919860839844,0.0,0.0
06/28/2017,293.0419921875,0.0,0.0
06/29/2017,328.3659973144531,0.0,0.0
06/30/2017,303.1520080566406,0.0,0.0
07/01/2017,293.3529968261719,0.0,0.0
07/02/2017,275.12298583984375,0.0,0.0
07/03/2017,288.41400146484375,0.0,0.0
07/04/2017,282.1910095214844,0.0,0.0
07/05/2017,273.0989990234375,0.0,0.0
07/06/2017,268.8580017089844,0.0,0.0
07/07/2017,270.3500061035156,0.0,0.0
07/08/2017,245.88999938964844,0.0,0.0
07/09/2017,251.82200622558594,0.0,0.0
07/10/2017,243.01100158691406,0.0,0.0
07/11/2017,211.52499389648438,0.0,0.0
07/12/2017,197.15199279785156,0.0,0.0
07/13/2017,231.81199645996094,0.0,0.0
07/14/2017,209.5290069580078,0.0,0.0
07/15/2017,199.70899963378906,0.0,0.0
07/16/2017,169.57400512695312,0.0,0.0
07/17/2017,159.99099731445312,0.0,0.0
07/18/2017,195.02699279785156,0.0,0.0
07/19/2017,234.9409942626953,0.0,0.0
07/20/2017,205.4219970703125,0.0,0.0
07/21/2017,226.06100463867188,0.0,0.0
07/22/2017,217.86000061035156,0.0,0.0
07/23/2017,229.1230010986328,0.0,0.0
07/24/2017,226.28500366210938,0.0,0.0
07/25/2017,224.3730010986328,0.0,0.0
07/26/2017,207.08599853515625,0.0,0.0
07/27/2017,204.8560028076172,0.0,0.0
07/28/2017,204.3249969482422,0.0,0.0
07/29/2017,193.34100341796875,0.0,0.0
07/30/2017,206.73599243164062,0.0,0.0
07/31/2017,197.40499877929688,0.0,0.0
08/01/2017,204.68800354003906,0.0,0.0
08/02/2017,227.00599670410156,0.0,0.0
08/03/2017,220.17999267578125,0.0,0.0
08/04/2017,225.30799865722656,0.0,0.0
08/05/2017,222.8520050048828,0.0,0.0
08/06/2017,256.41900634765625,0.0,0.0
08/07/2017,261.23699951171875,0.0,0.0
08/08/2017,269.1000061035156,0.0,0.0
08/09/2017,297.6319885253906,0.0,0.0
08/10/2017,296.96099853515625,0.0,0.0
08/11/2017,294.4949951171875,0.0,0.0
08/12/2017,308.7099914550781,0.0,0.0
08/13/2017,310.3659973144531,0.0,0.0
08/14/2017,298.031005859375,0.0,0.0
08/15/2017,299.9519958496094,0.0,0.0
08/16/2017,289.8190002441406,0.0,0.0
08/17/2017,302.80499267578125,0.0,0.0
08/18/2017,301.6969909667969,0.0,0.0
08/19/2017,296.1809997558594,0.0,0.0
08/20/2017,296.6440124511719,0.0,0.0
08/21/2017,300.47601318359375,0.0,0.0
08/22/2017,321.05499267578125,0.0,0.0
08/23/2017,315.2659912109375,0.0,0.0
08/24/2017,317.447998046875,0.0,0.0
08/25/2017,326.1090087890625,0.0,0.0
08/26/2017,331.989990234375,0.0,0.0
08/27/2017,334.35699462890625,0.0,0.0
08/28/2017,350.0429992675781,0.0,0.0
08/29/2017,347.9649963378906,0.0,0.0
08/30/2017,369.4729919433594,0.0,0.0
08/31/2017,378.4410095214844,0.0,0.0
09/01/2017,383.4670104980469,0.0,0.0
09/02/2017,387.8240051269531,0.0,0.0
09/03/2017,350.22900390625,0.0,0.0
09/04/2017,347.13299560546875,0.0,0.0
09/05/2017,297.5669860839844,0.0,0.0
09/06/2017,313.802001953125,0.0,0.0
09/07/2017,333.5190124511719,0.0,0.0
09/08/2017,329.635986328125,0.0,0.0
09/09/2017,296.16900634765625,0.0,0.0
09/10/2017,294.0639953613281,0.0,0.0
09/11/2017,289.7449951171875,0.0,0.0
09/12/2017,294.6300048828125,0.0,0.0
09/13/2017,291.12200927734375,0.0,0.0
09/14/2017,276.5870056152344,0.0,0.0
09/15/2017,215.2209930419922,0.0,0.0
09/16/2017,250.86599731445312,0.0,0.0
09/17/2017,245.8489990234375,0.0,0.0
09/18/2017,252.2270050048828,0.0,0.0
09/19/2017,293.656005859375,0.0,0.0
09/20/2017,282.0150146484375,0.0,0.0
09/21/2017,283.26300048828125,0.0,0.0
09/22/2017,258.114013671875,0.0,0.0
09/23/2017,264.5989990234375,0.0,0.0
09/24/2017,286.2139892578125,0.0,0.0
09/25/2017,282.2179870605469,0.0,0.0
09/26/2017,292.34600830078125,0.0,0.0
09/27/2017,287.0199890136719,0.0,0.0
09/28/2017,306.47100830078125,0.0,0.0
09/29/2017,299.1199951171875,0.0,0.0
09/30/2017,291.47698974609375,0.0,0.0
10/01/2017,301.5469970703125,0.0,0.0
10/02/2017,302.48199462890625,0.0,0.0
10/03/2017,297.4830017089844,0.0,0.0
10/04/2017,292.7539978027344,0.0,0.0
10/05/2017,292.77301025390625,0.0,0.0
10/06/2017,295.1549987792969,0.0,0.0
10/07/2017,308.8919982910156,0.0,0.0
10/08/2017,311.0589904785156,0.0,0.0
10/09/2017,308.6669921875,0.0,0.0
10/10/2017,297.60101318359375,0.0,0.0
10/11/2017,301.1809997558594,0.0,0.0
10/12/2017,303.49798583984375,0.0,0.0
10/13/2017,304.0790100097656,0.0,0.0
10/14/2017,338.85198974609375,0.0,0.0
10/15/2017,339.52899169921875,0.0,0.0
10/16/2017,336.71099853515625,0.0,0.0
10/17/2017,333.4840087890625,0.0,0.0
10/18/2017,316.9440002441406,0.0,0.0
10/19/2017,314.5379943847656,0.0,0.0
10/20/2017,308.0459899902344,0.0,0.0
10/21/2017,303.5719909667969,0.0,0.0
10/22/2017,300.54901123046875,0.0,0.0
10/23/2017,295.09600830078125,0.0,0.0
10/24/2017,287.1199951171875,0.0,0.0
10/25/2017,298.43701171875,0.0,0.0
10/26/2017,298.0220031738281,0.0,0.0
10/27/2017,296.50799560546875,0.0,0.0
10/28/2017,297.9150085449219,0.0,0.0
10/29/2017,296.3810119628906,0.0,0.0
10/30/2017,304.7820129394531,0.0,0.0
10/31/2017,307.37799072265625,0.0,0.0
11/01/2017,305.7619934082031,0.0,0.0
11/02/2017,290.7250061035156,0.0,0.0
11/03/2017,288.49700927734375,0.0,0.0
11/04/2017,305.4809875488281,0.0,0.0
11/05/2017,300.0369873046875,0.0,0.0
11/06/2017,296.427001953125,0.0,0.0
11/07/2017,298.5679931640625,0.0,0.0
11/08/2017,294.27099609375,0.0,0.0
11/09/2017,308.6449890136719,0.0,0.0
11/10/2017,320.6709899902344,0.0,0.0
11/11/2017,298.58599853515625,0.0,0.0
11/12/2017,314.69000244140625,0.0,0.0
11/13/2017,307.0249938964844,0.0,0.0
11/14/2017,316.76300048828125,0.0,0.0
11/15/2017,337.9639892578125,0.0,0.0
11/16/2017,333.4429931640625,0.0,0.0
11/17/2017,330.1669921875,0.0,0.0
11/18/2017,331.9800109863281,0.0,0.0
11/19/2017,347.4010009765625,0.0,0.0
11/20/2017,354.093994140625,0.0,0.0
11/21/2017,367.4429931640625,0.0,0.0
11/22/2017,360.31201171875,0.0,0.0
11/23/2017,381.4389953613281,0.0,0.0
11/24/2017,412.5010070800781,0.0,0.0
11/25/2017,475.6759948730469,0.0,0.0
11/26/2017,465.9739990234375,0.0,0.0
11/27/2017,471.531005859375,0.0,0.0
11/28/2017,480.51800537109375,0.0,0.0
11/29/2017,473.281005859375,0.0,0.0
11/30/2017,431.2149963378906,0.0,0.0
12/01/2017,445.2090148925781,0.0,0.0
12/02/2017,466.85101318359375,0.0,0.0
12/03/2017,463.7049865722656,0.0,0.0
12/04/2017,466.0539855957031,0.0,0.0
12/05/2017,470.29400634765625,0.0,0.0
12/06/2017,462.60400390625,0.0,0.0
12/07/2017,426.3689880371094,0.0,0.0
12/08/2017,434.989013671875,0.0,0.0
12/09/2017,457.343994140625,0.0,0.0
12/10/2017,472.78900146484375,0.0,0.0
12/11/2017,440.3580017089844,0.0,0.0
12/12/2017,522.2860107421875,0.0,0.0
12/13/2017,644.906005859375,0.0,0.0
12/14/2017,700.593994140625,0.0,0.0
12/15/2017,696.3759765625,0.0,0.0
12/16/2017,686.1920166015625,0.0,0.0
12/17/2017,696.2369995117188,0.0,0.0
12/18/2017,721.7319946289062,0.0,0.0
12/19/2017,793.9010009765625,0.0,0.0
12/20/2017,827.5159912109375,0.0,0.0
12/21/2017,820.2360229492188,0.0,0.0
12/22/2017,822.6430053710938,0.0,0.0
12/23/2017,681.3159790039062,0.0,0.0
12/24/2017,721.7689819335938,0.0,0.0
12/25/2017,698.8699951171875,0.0,0.0
12/26/2017,763.3699951171875,0.0,0.0
12/27/2017,774.969970703125,0.0,0.0
12/28/2017,762.2080078125,0.0,0.0
12/29/2017,740.3889770507812,0.0,0.0
12/30/2017,753.8150024414062,0.0,0.0
12/31/2017,712.2119750976562,0.0,0.0
01/01/2018,755.7570190429688,0.0,0.0
01/02/2018,772.3460083007812,0.0,0.0
01/03/2018,886.0,0.0,0.0
01/04/2018,961.7130126953125,0.0,0.0
01/05/2018,975.75,0.0,0.0
01/06/2018,995.1539916992188,0.0,0.0
01/07/2018,1043.010009765625,0.0,0.0
01/08/2018,1158.260009765625,0.0,0.0
01/09/2018,1146.0,0.0,0.0
01/10/2018,1300.3399658203125,0.0,0.0
01/11/2018,1268.0899658203125,0.0,0.0
01/12/2018,1158.2900390625,0.0,0.0
01/13/2018,1270.469970703125,0.0,0.0
01/14/2018,1397.47998046875,0.0,0.0
01/15/2018,1365.2099609375,0.0,0.0
01/16/2018,1292.6300048828125,0.0,0.0
01/17/2018,1061.3399658203125,0.0,0.0
01/18/2018,1016.4400024414062,0.0,0.0
01/19/2018,1028.8199462890625,0.0,0.0
01/20/2018,1044.949951171875,0.0,0.0
01/21/2018,1155.6800537109375,0.0,0.0
01/22/2018,1055.3499755859375,0.0,0.0
01/23/2018,1004.1699829101562,0.0,0.0
01/24/2018,987.4769897460938,0.0,0.0
01/25/2018,1063.219970703125,0.0,0.0
01/26/2018,1052.699951171875,0.0,0.0
01/27/2018,1055.75,0.0,0.0
01/28/2018,1111.780029296875,0.0,0.0
01/29/2018,1246.699951171875,0.0,0.0
01/30/2018,1184.1300048828125,0.0,0.0
01/31/2018,1071.0899658203125,0.0,0.0
02/01/2018,1119.3699951171875,0.0,0.0
02/02/2018,1035.77001953125,0.0,0.0
02/03/2018,919.2109985351562,0.0,0.0
02/04/2018,964.6669921875,0.0,0.0
02/05/2018,834.9580078125,0.0,0.0
02/06/2018,707.7369995117188,0.0,0.0
02/07/2018,790.427978515625,0.0,0.0
02/08/2018,755.843017578125,0.0,0.0
02/09/2018,818.47998046875,0.0,0.0
02/10/2018,882.4669799804688,0.0,0.0
02/11/2018,859.2880249023438,0.0,0.0
02/12/2018,817.5079956054688,0.0,0.0
02/13/2018,869.2930297851562,0.0,0.0
02/14/2018,844.2789916992188,0.0,0.0
02/15/2018,923.72802734375,0.0,0.0
02/16/2018,934.7860107421875,0.0,0.0
02/17/2018,944.7479858398438,0.0,0.0
02/18/2018,973.3489990234375,0.0,0.0
02/19/2018,921.6680297851562,0.0,0.0
02/20/2018,943.5670166015625,0.0,0.0
02/21/2018,894.135009765625,0.0,0.0
02/22/2018,849.2620239257812,0.0,0.0
02/23/2018,811.5850219726562,0.0,0.0
02/24/2018,861.593017578125,0.0,0.0
02/25/2018,839.458984375,0.0,0.0
02/26/2018,845.2780151367188,0.0,0.0
02/27/2018,870.364990234375,0.0,0.0
02/28/2018,877.9340209960938,0.0,0.0
03/01/2018,856.0120239257812,0.0,0.0
03/02/2018,871.7639770507812,0.0,0.0
03/03/2018,856.7109985351562,0.0,0.0
03/04/2018,856.1859741210938,0.0,0.0
03/05/2018,866.8460083007812,0.0,0.0
03/06/2018,853.8170166015625,0.0,0.0
03/07/2018,816.27099609375,0.0,0.0
03/08/2018,752.5700073242188,0.0,0.0
03/09/2018,702.197021484375,0.0,0.0
03/10/2018,730.1599731445312,0.0,0.0
03/11/2018,685.31201171875,0.0,0.0
03/12/2018,724.406005859375,0.0,0.0
03/13/2018,698.1530151367188,0.0,0.0
03/14/2018,691.218994140625,0.0,0.0
03/15/2018,614.8389892578125,0.0,0.0
03/16/2018,611.7780151367188,0.0,0.0
03/17/2018,601.677978515625,0.0,0.0
03/18/2018,551.6400146484375,0.0,0.0
03/19/2018,546.6259765625,0.0,0.0
03/20/2018,556.7219848632812,0.0,0.0
03/21/2018,559.0999755859375,0.0,0.0
03/22/2018,562.10302734375,0.0,0.0
03/23/2018,539.864013671875,0.0,0.0
03/24/2018,542.572021484375,0.0,0.0
03/25/2018,522.7030029296875,0.0,0.0
03/26/2018,524.2869873046875,0.0,0.0
03/27/2018,489.5899963378906,0.0,0.0
03/28/2018,450.2909851074219,0.0,0.0
03/29/2018,448.07501220703125,0.0,0.0
03/30/2018,385.9049987792969,0.0,0.0
03/31/2018,395.0039978027344,0.0,0.0
04/01/2018,397.2539978027344,0.0,0.0
04/02/2018,379.6990051269531,0.0,0.0
04/03/2018,387.31201171875,0.0,0.0
04/04/2018,416.4849853515625,0.0,0.0
04/05/2018,379.9469909667969,0.0,0.0
04/06/2018,382.7309875488281,0.0,0.0
04/07/2018,370.3800048828125,0.0,0.0
04/08/2018,385.7430114746094,0.0,0.0
04/09/2018,400.85699462890625,0.0,0.0
04/10/2018,399.4110107421875,0.0,0.0
04/11/2018,415.02398681640625,0.0,0.0
04/12/2018,430.1610107421875,0.0,0.0
04/13/2018,493.1600036621094,0.0,0.0
04/14/2018,492.5799865722656,0.0,0.0
04/15/2018,502.8800048828125,0.0,0.0
04/16/2018,532.073974609375,0.0,0.0
04/17/2018,511.1449890136719,0.0,0.0
04/18/2018,503.3089904785156,0.0,0.0
04/19/2018,524.0380249023438,0.0,0.0
04/20/2018,567.989013671875,0.0,0.0
04/21/2018,616.0040283203125,0.0,0.0
04/22/2018,606.1190185546875,0.0,0.0
04/23/2018,621.198974609375,0.0,0.0
04/24/2018,643.3980102539062,0.0,0.0
04/25/2018,707.06201171875,0.0,0.0
04/26/2018,618.0789794921875,0.0,0.0
04/27/2018,662.1090087890625,0.0,0.0
04/28/2018,644.64599609375,0.0,0.0
04/29/2018,683.9119873046875,0.0,0.0
04/30/2018,689.760986328125,0.0,0.0
05/01/2018,670.4630126953125,0.0,0.0
05/02/2018,674.0750122070312,0.0,0.0
05/03/2018,686.5910034179688,0.0,0.0
05/04/2018,776.7750244140625,0.0,0.0
05/05/2018,784.5830078125,0.0,0.0
05/06/2018,816.0880126953125,0.0,0.0
05/07/2018,793.3389892578125,0.0,0.0
05/08/2018,755.0089721679688,0.0,0.0
05/09/2018,752.9019775390625,0.0,0.0
05/10/2018,752.5789794921875,0.0,0.0
05/11/2018,727.0130004882812,0.0,0.0
05/12/2018,679.8770141601562,0.0,0.0
05/13/2018,687.1749877929688,0.0,0.0
05/14/2018,732.7329711914062,0.0,0.0
05/15/2018,731.1430053710938,0.0,0.0
05/16/2018,708.0869750976562,0.0,0.0
05/17/2018,708.718017578125,0.0,0.0
05/18/2018,672.1019897460938,0.0,0.0
05/19/2018,695.072021484375,0.0,0.0
05/20/2018,697.9229736328125,0.0,0.0
05/21/2018,717.1929931640625,0.0,0.0
05/22/2018,700.177978515625,0.0,0.0
05/23/2018,646.6699829101562,0.0,0.0
05/24/2018,584.5360107421875,0.0,0.0
05/25/2018,602.1400146484375,0.0,0.0
05/26/2018,587.426025390625,0.0,0.0
05/27/2018,588.52001953125,0.0,0.0
05/28/2018,573.0449829101562,0.0,0.0
05/29/2018,516.1480102539062,0.0,0.0
05/30/2018,566.8300170898438,0.0,0.0
05/31/2018,558.4970092773438,0.0,0.0
06/01/2018,578.6719970703125,0.0,0.0
06/02/2018,580.4290161132812,0.0,0.0
06/03/2018,591.2589721679688,0.0,0.0
06/04/2018,619.43701171875,0.0,0.0
06/05/2018,593.406005859375,0.0,0.0
06/06/2018,610.2620239257812,0.0,0.0
06/07/2018,607.68701171875,0.0,0.0
06/08/2018,605.4429931640625,0.0,0.0
06/09/2018,600.905029296875,0.0,0.0
06/10/2018,594.344970703125,0.0,0.0
06/11/2018,524.8569946289062,0.0,0.0
06/12/2018,532.7100219726562,0.0,0.0
06/13/2018,498.01800537109375,0.0,0.0
06/14/2018,478.3810119628906,0.0,0.0
06/15/2018,520.47998046875,0.0,0.0
06/16/2018,490.41400146484375,0.0,0.0
06/17/2018,499.4599914550781,0.0,0.0
06/18/2018,499.38299560546875,0.0,0.0
06/19/2018,519.0230102539062,0.0,0.0
06/20/2018,538.5059814453125,0.0,0.0
06/21/2018,536.447021484375,0.0,0.0
06/22/2018,527.1939697265625,0.0,0.0
06/23/2018,466.27398681640625,0.0,0.0
06/24/2018,474.76800537109375,0.0,0.0
06/25/2018,455.9360046386719,0.0,0.0
06/26/2018,460.7330017089844,0.0,0.0
06/27/2018,432.2439880371094,0.0,0.0
06/28/2018,442.2900085449219,0.0,0.0
06/29/2018,422.5870056152344,0.0,0.0
06/30/2018,436.2090148925781,0.0,0.0
07/01/2018,455.24200439453125,0.0,0.0
07/02/2018,453.8240051269531,0.0,0.0
07/03/2018,475.385986328125,0.0,0.0
07/04/2018,464.1510009765625,0.0,0.0
07/05/2018,467.2869873046875,0.0,0.0
07/06/2018,474.35699462890625,0.0,0.0
07/07/2018,474.0570068359375,0.0,0.0
07/08/2018,492.0679931640625,0.0,0.0
07/09/2018,488.87799072265625,0.0,0.0
07/10/2018,476.1619873046875,0.0,0.0
07/11/2018,434.5150146484375,0.0,0.0
07/12/2018,446.50201416015625,0.0,0.0
07/13/2018,430.7409973144531,0.0,0.0
07/14/2018,434.510986328125,0.0,0.0
07/15/2018,435.88299560546875,0.0,0.0
07/16/2018,450.42498779296875,0.0,0.0
07/17/2018,480.0769958496094,0.0,0.0
07/18/2018,500.8380126953125,0.0,0.0
07/19/2018,480.62799072265625,0.0,0.0
07/20/2018,469.3070068359375,0.0,0.0
07/21/2018,450.6789855957031,0.0,0.0
07/22/2018,462.43798828125,0.0,0.0
07/23/2018,459.4389953613281,0.0,0.0
07/24/2018,451.135986328125,0.0,0.0
07/25/2018,479.906005859375,0.0,0.0
07/26/2018,472.33099365234375,0.0,0.0
07/27/2018,464.0090026855469,0.0,0.0
07/28/2018,469.6780090332031,0.0,0.0
07/29/2018,466.9150085449219,0.0,0.0
07/30/2018,466.8269958496094,0.0,0.0
07/31/2018,457.2449951171875,0.0,0.0
08/01/2018,433.8689880371094,0.0,0.0
08/02/2018,420.8059997558594,0.0,0.0
08/03/2018,412.5669860839844,0.0,0.0
08/04/2018,418.23699951171875,0.0,0.0
08/05/2018,407.34600830078125,0.0,0.0
08/06/2018,410.5669860839844,0.0,0.0
08/07/2018,406.8009948730469,0.0,0.0
08/08/2018,379.8919982910156,0.0,0.0
08/09/2018,356.97100830078125,0.0,0.0
08/10/2018,365.7760009765625,0.0,0.0
08/11/2018,334.2640075683594,0.0,0.0
08/12/2018,320.822998046875,0.0,0.0
08/13/2018,320.2099914550781,0.0,0.0
08/14/2018,286.364990234375,0.0,0.0
08/15/2018,280.3869934082031,0.0,0.0
08/16/2018,282.7409973144531,0.0,0.0
08/17/2018,287.6830139160156,0.0,0.0
08/18/2018,316.7909851074219,0.0,0.0
08/19/2018,295.6700134277344,0.0,0.0
08/20/2018,301.3810119628906,0.0,0.0
08/21/2018,273.33099365234375,0.0,0.0
08/22/2018,281.9679870605469,0.0,0.0
08/23/2018,271.74798583984375,0.0,0.0
08/24/2018,278.1109924316406,0.0,0.0
08/25/2018,283.281005859375,0.0,0.0
08/26/2018,279.5249938964844,0.0,0.0
08/27/2018,275.3500061035156,0.0,0.0
08/28/2018,286.64898681640625,0.0,0.0
08/29/2018,296.1629943847656,0.0,0.0
08/30/2018,289.75299072265625,0.0,0.0
08/31/2018,284.1199951171875,0.0,0.0
09/01/2018,283.4960021972656,0.0,0.0
09/02/2018,295.4530029296875,0.0,0.0
09/03/2018,295.1809997558594,0.0,0.0
09/04/2018,289.2969970703125,0.0,0.0
09/05/2018,286.0450134277344,0.0,0.0
09/06/2018,231.6479949951172,0.0,0.0
09/07/2018,229.53500366210938,0.0,0.0
09/08/2018,217.91200256347656,0.0,0.0
09/09/2018,198.38499450683594,0.0,0.0
09/10/2018,197.8509979248047,0.0,0.0
09/11/2018,198.177001953125,0.0,0.0
09/12/2018,185.42300415039062,0.0,0.0
09/13/2018,183.6790008544922,0.0,0.0
09/14/2018,212.66900634765625,0.0,0.0
09/15/2018,209.81399536132812,0.0,0.0
09/16/2018,222.80299377441406,0.0,0.0
09/17/2018,221.58200073242188,0.0,0.0
09/18/2018,197.09500122070312,0.0,0.0
09/19/2018,209.4720001220703,0.0,0.0
09/20/2018,210.28799438476562,0.0,0.0
09/21/2018,225.25100708007812,0.0,0.0
09/22/2018,247.33700561523438,0.0,0.0
09/23/2018,240.99200439453125,0.0,0.0
09/24/2018,244.843994140625,0.0,0.0
09/25/2018,228.32699584960938,0.0,0.0
09/26/2018,218.64700317382812,0.0,0.0
09/27/2018,215.44000244140625,0.0,0.0
09/28/2018,229.04100036621094,0.0,0.0
09/29/2018,221.7050018310547,0.0,0.0
09/30/2018,231.32899475097656,0.0,0.0
10/01/2018,233.22000122070312,0.0,0.0
10/02/2018,231.10000610351562,0.0,0.0
10/03/2018,226.40699768066406,0.0,0.0
10/04/2018,220.4459991455078,0.0,0.0
10/05/2018,222.26699829101562,0.0,0.0
10/06/2018,227.552001953125,0.0,0.0
10/07/2018,225.43499755859375,0.0,0.0
10/08/2018,226.50900268554688,0.0,0.0
10/09/2018,229.7100067138672,0.0,0.0
10/10/2018,227.61500549316406,0.0,0.0
10/11/2018,225.61000061035156,0.0,0.0
10/12/2018,188.70700073242188,0.0,0.0
10/13/2018,196.36399841308594,0.0,0.0
10/14/2018,199.6909942626953,0.0,0.0
10/15/2018,195.27000427246094,0.0,0.0
10/16/2018,209.6280059814453,0.0,0.0
10/17/2018,210.2169952392578,0.0,0.0
10/18/2018,207.4040069580078,0.0,0.0
10/19/2018,203.2570037841797,0.0,0.0
10/20/2018,203.51499938964844,0.0,0.0
10/21/2018,205.38999938964844,0.0,0.0
10/22/2018,205.1739959716797,0.0,0.0
10/23/2018,204.01600646972656,0.0,0.0
10/24/2018,204.1269989013672,0.0,0.0
10/25/2018,203.8679962158203,0.0,0.0
10/26/2018,202.33599853515625,0.0,0.0
10/27/2018,203.3560028076172,0.0,0.0
10/28/2018,204.50999450683594,0.0,0.0
10/29/2018,205.1739959716797,0.0,0.0
10/30/2018,197.2030029296875,0.0,0.0
10/31/2018,197.6490020751953,0.0,0.0
11/01/2018,197.53700256347656,0.0,0.0
11/02/2018,198.98199462890625,0.0,0.0
11/03/2018,200.74000549316406,0.0,0.0
11/04/2018,200.1580047607422,0.0,0.0
11/05/2018,207.10000610351562,0.0,0.0
11/06/2018,209.4739990234375,0.0,0.0
11/07/2018,218.8990020751953,0.0,0.0
11/08/2018,217.32699584960938,0.0,0.0
11/09/2018,211.98699951171875,0.0,0.0
11/10/2018,209.97500610351562,0.0,0.0
11/11/2018,212.47900390625,0.0,0.0
11/12/2018,211.51300048828125,0.0,0.0
11/13/2018,210.1490020751953,0.0,0.0
11/14/2018,206.53399658203125,0.0,0.0
11/15/2018,181.8990020751953,0.0,0.0
11/16/2018,180.86500549316406,0.0,0.0
11/17/2018,175.36000061035156,0.0,0.0
11/18/2018,174.1750030517578,0.0,0.0
11/19/2018,177.1790008544922,0.0,0.0
11/20/2018,148.81100463867188,0.0,0.0
11/21/2018,131.14199829101562,0.0,0.0
11/22/2018,136.81100463867188,0.0,0.0
11/23/2018,126.41899871826172,0.0,0.0
11/24/2018,123.30400085449219,0.0,0.0
11/25/2018,113.1259994506836,0.0,0.0
11/26/2018,116.34300231933594,0.0,0.0
