ZEC-USD,Zcash USD,
Date,Price,Dividend,Annualized Dividend
02/19/2020,65.71908569335938,0.0,0.0
02/20/2020,62.213558197021484,0.0,0.0
02/21/2020,60.887062072753906,0.0,0.0
02/22/2020,61.7830810546875,0.0,0.0
02/23/2020,60.88772964477539,0.0,0.0
02/24/2020,63.40925598144531,0.0,0.0
02/25/2020,60.75154495239258,0.0,0.0
02/26/2020,57.15546417236328,0.0,0.0
02/27/2020,51.61345672607422,0.0,0.0
02/28/2020,52.643409729003906,0.0,0.0
02/29/2020,50.659358978271484,0.0,0.0
03/01/2020,49.268733978271484,0.0,0.0
03/02/2020,49.270198822021484,0.0,0.0
03/03/2020,51.99951934814453,0.0,0.0
03/04/2020,50.922935485839844,0.0,0.0
03/05/2020,50.18574523925781,0.0,0.0
03/06/2020,52.000675201416016,0.0,0.0
03/07/2020,53.06909942626953,0.0,0.0
03/08/2020,50.69547653198242,0.0,0.0
03/09/2020,43.076602935791016,0.0,0.0
03/10/2020,42.029232025146484,0.0,0.0
03/11/2020,41.522804260253906,0.0,0.0
03/12/2020,40.110565185546875,0.0,0.0
03/13/2020,26.275388717651367,0.0,0.0
03/14/2020,27.416271209716797,0.0,0.0
03/15/2020,24.982524871826172,0.0,0.0
03/16/2020,25.77454376220703,0.0,0.0
03/17/2020,24.26608657836914,0.0,0.0
03/18/2020,24.540752410888672,0.0,0.0
03/19/2020,28.50094223022461,0.0,0.0
03/20/2020,32.05582809448242,0.0,0.0
03/21/2020,32.86293411254883,0.0,0.0
03/22/2020,32.98419189453125,0.0,0.0
03/23/2020,29.575801849365234,0.0,0.0
03/24/2020,31.89828872680664,0.0,0.0
03/25/2020,32.81568145751953,0.0,0.0
03/26/2020,32.169368743896484,0.0,0.0
03/27/2020,32.34110641479492,0.0,0.0
03/28/2020,31.629520416259766,0.0,0.0
03/29/2020,30.366483688354492,0.0,0.0
03/30/2020,28.431087493896484,0.0,0.0
03/31/2020,30.760290145874023,0.0,0.0
04/01/2020,31.09578514099121,0.0,0.0
04/02/2020,31.339542388916016,0.0,0.0
04/03/2020,32.35205841064453,0.0,0.0
04/04/2020,32.726043701171875,0.0,0.0
04/05/2020,33.20340347290039,0.0,0.0
04/06/2020,32.631290435791016,0.0,0.0
04/07/2020,37.10852813720703,0.0,0.0
04/08/2020,36.458221435546875,0.0,0.0
04/09/2020,37.77268600463867,0.0,0.0
04/10/2020,41.059913635253906,0.0,0.0
04/11/2020,36.76934814453125,0.0,0.0
04/12/2020,36.152103424072266,0.0,0.0
04/13/2020,36.81393051147461,0.0,0.0
04/14/2020,35.74332046508789,0.0,0.0
04/15/2020,35.39226150512695,0.0,0.0
04/16/2020,35.171287536621094,0.0,0.0
04/18/2020,40.67055130004883,0.0,0.0
04/19/2020,42.08509826660156,0.0,0.0
04/20/2020,46.66456985473633,0.0,0.0
04/21/2020,42.37517166137695,0.0,0.0
04/22/2020,42.414424896240234,0.0,0.0
04/23/2020,45.50849533081055,0.0,0.0
04/24/2020,44.268768310546875,0.0,0.0
04/25/2020,44.494972229003906,0.0,0.0
04/26/2020,44.954078674316406,0.0,0.0
04/27/2020,44.65251541137695,0.0,0.0
04/28/2020,44.58485794067383,0.0,0.0
04/29/2020,44.94353103637695,0.0,0.0
04/30/2020,47.13138961791992,0.0,0.0
05/01/2020,44.97681427001953,0.0,0.0
05/02/2020,45.920536041259766,0.0,0.0
05/03/2020,46.640159606933594,0.0,0.0
05/04/2020,44.8745231628418,0.0,0.0
05/05/2020,44.20480728149414,0.0,0.0
05/06/2020,43.834896087646484,0.0,0.0
05/07/2020,43.102455139160156,0.0,0.0
05/08/2020,44.15754318237305,0.0,0.0
05/09/2020,47.0624885559082,0.0,0.0
05/10/2020,45.21199417114258,0.0,0.0
05/11/2020,40.956024169921875,0.0,0.0
05/12/2020,39.821319580078125,0.0,0.0
05/13/2020,42.13934326171875,0.0,0.0
05/14/2020,42.87910079956055,0.0,0.0
05/15/2020,43.00106430053711,0.0,0.0
05/16/2020,41.98381042480469,0.0,0.0
05/17/2020,42.54359436035156,0.0,0.0
05/18/2020,46.3211784362793,0.0,0.0
05/19/2020,48.06843566894531,0.0,0.0
05/20/2020,48.63370132446289,0.0,0.0
05/21/2020,48.40909957885742,0.0,0.0
05/22/2020,46.10674285888672,0.0,0.0
05/23/2020,47.829898834228516,0.0,0.0
05/24/2020,47.180206298828125,0.0,0.0
05/25/2020,45.38346862792969,0.0,0.0
05/26/2020,45.9939079284668,0.0,0.0
05/27/2020,44.78814697265625,0.0,0.0
05/28/2020,46.06086730957031,0.0,0.0
05/29/2020,47.59275817871094,0.0,0.0
05/30/2020,46.7072868347168,0.0,0.0
05/31/2020,54.75624465942383,0.0,0.0
06/01/2020,51.60765075683594,0.0,0.0
06/02/2020,54.55643081665039,0.0,0.0
06/03/2020,51.41526794433594,0.0,0.0
06/04/2020,52.76924133300781,0.0,0.0
06/05/2020,52.28462600708008,0.0,0.0
06/06/2020,52.90486526489258,0.0,0.0
06/07/2020,52.79013442993164,0.0,0.0
06/08/2020,52.304656982421875,0.0,0.0
06/09/2020,52.41035461425781,0.0,0.0
06/10/2020,52.129581451416016,0.0,0.0
06/11/2020,55.14152526855469,0.0,0.0
06/12/2020,49.92695236206055,0.0,0.0
06/13/2020,51.75722122192383,0.0,0.0
06/14/2020,52.78490447998047,0.0,0.0
06/15/2020,51.3380241394043,0.0,0.0
06/16/2020,52.292179107666016,0.0,0.0
06/17/2020,52.921661376953125,0.0,0.0
06/18/2020,52.89167785644531,0.0,0.0
06/19/2020,52.165496826171875,0.0,0.0
06/20/2020,51.169010162353516,0.0,0.0
06/21/2020,51.30941390991211,0.0,0.0
06/22/2020,50.56538391113281,0.0,0.0
06/23/2020,53.33344268798828,0.0,0.0
06/24/2020,58.382720947265625,0.0,0.0
06/25/2020,55.19645690917969,0.0,0.0
06/26/2020,55.94459533691406,0.0,0.0
06/27/2020,55.65629196166992,0.0,0.0
06/28/2020,52.68545150756836,0.0,0.0
06/29/2020,51.92473602294922,0.0,0.0
06/30/2020,52.455421447753906,0.0,0.0
07/01/2020,51.58054733276367,0.0,0.0
07/02/2020,51.88361358642578,0.0,0.0
07/03/2020,51.80482864379883,0.0,0.0
07/04/2020,51.1903190612793,0.0,0.0
07/05/2020,51.38098907470703,0.0,0.0
07/06/2020,51.19088363647461,0.0,0.0
07/07/2020,55.46923828125,0.0,0.0
07/08/2020,55.00916290283203,0.0,0.0
07/09/2020,57.936668395996094,0.0,0.0
07/10/2020,57.23251724243164,0.0,0.0
07/11/2020,55.9332389831543,0.0,0.0
07/12/2020,56.00058364868164,0.0,0.0
07/13/2020,58.6008186340332,0.0,0.0
07/14/2020,61.239688873291016,0.0,0.0
07/15/2020,61.813629150390625,0.0,0.0
07/16/2020,61.284828186035156,0.0,0.0
07/17/2020,58.840293884277344,0.0,0.0
07/18/2020,59.5334358215332,0.0,0.0
07/19/2020,58.939762115478516,0.0,0.0
07/20/2020,58.363712310791016,0.0,0.0
07/21/2020,57.13604736328125,0.0,0.0
07/22/2020,62.26933288574219,0.0,0.0
07/23/2020,64.24512481689453,0.0,0.0
07/24/2020,63.48152160644531,0.0,0.0
07/25/2020,63.08217239379883,0.0,0.0
07/26/2020,65.3668441772461,0.0,0.0
07/27/2020,65.76904296875,0.0,0.0
07/28/2020,70.70673370361328,0.0,0.0
07/29/2020,70.91011810302734,0.0,0.0
07/30/2020,72.42951202392578,0.0,0.0
07/31/2020,70.91072082519531,0.0,0.0
08/01/2020,74.6041030883789,0.0,0.0
08/02/2020,89.5865249633789,0.0,0.0
08/03/2020,83.92362976074219,0.0,0.0
08/04/2020,82.46620178222656,0.0,0.0
08/05/2020,84.1227035522461,0.0,0.0
08/06/2020,95.99311065673828,0.0,0.0
08/07/2020,95.05998992919922,0.0,0.0
08/08/2020,92.25638580322266,0.0,0.0
08/09/2020,94.12873077392578,0.0,0.0
08/10/2020,90.2511978149414,0.0,0.0
08/11/2020,87.85050201416016,0.0,0.0
08/12/2020,81.34368896484375,0.0,0.0
08/13/2020,84.14067077636719,0.0,0.0
08/14/2020,87.58138275146484,0.0,0.0
08/15/2020,84.45738220214844,0.0,0.0
08/16/2020,84.740234375,0.0,0.0
08/17/2020,84.39485168457031,0.0,0.0
08/18/2020,85.7747802734375,0.0,0.0
08/19/2020,83.26168823242188,0.0,0.0
08/20/2020,77.14209747314453,0.0,0.0
08/21/2020,79.57112121582031,0.0,0.0
08/22/2020,75.64043426513672,0.0,0.0
08/23/2020,78.2392578125,0.0,0.0
08/24/2020,83.69351196289062,0.0,0.0
08/25/2020,80.81616973876953,0.0,0.0
08/26/2020,74.6345443725586,0.0,0.0
08/27/2020,76.50674438476562,0.0,0.0
08/28/2020,74.37162017822266,0.0,0.0
08/29/2020,77.63179779052734,0.0,0.0
08/30/2020,79.83658599853516,0.0,0.0
08/31/2020,81.46241760253906,0.0,0.0
09/01/2020,79.47437286376953,0.0,0.0
09/02/2020,83.31859588623047,0.0,0.0
09/03/2020,77.05793762207031,0.0,0.0
09/04/2020,57.18939208984375,0.0,0.0
09/05/2020,60.05366516113281,0.0,0.0
09/06/2020,55.36286926269531,0.0,0.0
09/07/2020,58.92272186279297,0.0,0.0
09/08/2020,61.933013916015625,0.0,0.0
09/09/2020,58.91073989868164,0.0,0.0
09/10/2020,60.06882858276367,0.0,0.0
09/11/2020,62.49307632446289,0.0,0.0
09/12/2020,63.43301773071289,0.0,0.0
09/13/2020,65.9892578125,0.0,0.0
09/14/2020,62.4343147277832,0.0,0.0
09/15/2020,63.34077453613281,0.0,0.0
09/16/2020,59.56868362426758,0.0,0.0
09/17/2020,58.467864990234375,0.0,0.0
09/18/2020,59.59866714477539,0.0,0.0
09/19/2020,57.81621551513672,0.0,0.0
09/20/2020,58.04567337036133,0.0,0.0
09/21/2020,57.62577819824219,0.0,0.0
09/22/2020,52.06093978881836,0.0,0.0
09/23/2020,53.45518493652344,0.0,0.0
09/24/2020,51.918365478515625,0.0,0.0
09/25/2020,55.013587951660156,0.0,0.0
09/26/2020,54.96622085571289,0.0,0.0
09/27/2020,56.423431396484375,0.0,0.0
09/28/2020,55.51791763305664,0.0,0.0
09/29/2020,56.33356475830078,0.0,0.0
09/30/2020,61.226661682128906,0.0,0.0
10/01/2020,67.17756652832031,0.0,0.0
10/02/2020,64.58492279052734,0.0,0.0
10/03/2020,63.52922821044922,0.0,0.0
10/04/2020,60.861854553222656,0.0,0.0
10/05/2020,63.18325424194336,0.0,0.0
10/06/2020,65.82217407226562,0.0,0.0
10/07/2020,61.727012634277344,0.0,0.0
10/08/2020,61.57944869995117,0.0,0.0
10/10/2020,65.39085388183594,0.0,0.0
10/11/2020,68.11294555664062,0.0,0.0
10/14/2020,71.17251586914062,0.0,0.0
10/15/2020,70.15897369384766,0.0,0.0
10/16/2020,69.66450500488281,0.0,0.0
10/17/2020,62.374290466308594,0.0,0.0
10/18/2020,62.96382522583008,0.0,0.0
10/19/2020,66.65663146972656,0.0,0.0
10/20/2020,66.74286651611328,0.0,0.0
10/21/2020,57.770145416259766,0.0,0.0
10/22/2020,61.0916748046875,0.0,0.0
10/23/2020,65.6975326538086,0.0,0.0
10/24/2020,63.0011100769043,0.0,0.0
10/25/2020,63.86809158325195,0.0,0.0
10/26/2020,62.81461715698242,0.0,0.0
10/27/2020,60.522247314453125,0.0,0.0
10/28/2020,61.12137985229492,0.0,0.0
10/29/2020,57.08556365966797,0.0,0.0
10/30/2020,56.85593032836914,0.0,0.0
10/31/2020,58.37055587768555,0.0,0.0
11/01/2020,58.12144088745117,0.0,0.0
11/02/2020,58.07456970214844,0.0,0.0
11/03/2020,55.06162643432617,0.0,0.0
11/04/2020,53.186344146728516,0.0,0.0
11/05/2020,53.8587760925293,0.0,0.0
11/06/2020,56.618289947509766,0.0,0.0
11/07/2020,61.275299072265625,0.0,0.0
11/08/2020,57.3194694519043,0.0,0.0
11/09/2020,60.63766860961914,0.0,0.0
11/10/2020,58.4661865234375,0.0,0.0
11/11/2020,58.95978546142578,0.0,0.0
11/12/2020,58.99089050292969,0.0,0.0
11/13/2020,62.59516143798828,0.0,0.0
11/14/2020,64.91378784179688,0.0,0.0
11/15/2020,63.78718566894531,0.0,0.0
11/16/2020,61.222782135009766,0.0,0.0
11/17/2020,65.30461120605469,0.0,0.0
11/18/2020,66.47019958496094,0.0,0.0
11/19/2020,63.15412521362305,0.0,0.0
11/20/2020,62.45672607421875,0.0,0.0
11/21/2020,63.143741607666016,0.0,0.0
11/22/2020,70.78903198242188,0.0,0.0
11/23/2020,68.54122924804688,0.0,0.0
11/24/2020,79.27596282958984,0.0,0.0
11/25/2020,86.17170715332031,0.0,0.0
11/26/2020,78.4081039428711,0.0,0.0
11/27/2020,69.85710144042969,0.0,0.0
11/28/2020,68.65087127685547,0.0,0.0
11/29/2020,73.85063934326172,0.0,0.0
11/30/2020,74.57942962646484,0.0,0.0
12/01/2020,78.14373016357422,0.0,0.0
12/02/2020,75.10780334472656,0.0,0.0
12/03/2020,76.40560150146484,0.0,0.0
12/04/2020,75.91387939453125,0.0,0.0
12/05/2020,70.4002685546875,0.0,0.0
12/06/2020,71.75221252441406,0.0,0.0
12/07/2020,73.87442779541016,0.0,0.0
12/08/2020,74.79219055175781,0.0,0.0
12/09/2020,69.44812774658203,0.0,0.0
12/10/2020,68.8692855834961,0.0,0.0
12/11/2020,66.25411987304688,0.0,0.0
12/12/2020,64.68889617919922,0.0,0.0
12/13/2020,65.75049591064453,0.0,0.0
12/14/2020,67.13529968261719,0.0,0.0
12/15/2020,67.14906311035156,0.0,0.0
12/16/2020,68.052734375,0.0,0.0
12/17/2020,71.32860565185547,0.0,0.0
12/18/2020,74.89783477783203,0.0,0.0
12/19/2020,74.58883666992188,0.0,0.0
12/20/2020,74.38911437988281,0.0,0.0
12/21/2020,74.27471923828125,0.0,0.0
12/22/2020,67.90977478027344,0.0,0.0
12/23/2020,67.36825561523438,0.0,0.0
12/24/2020,54.78505325317383,0.0,0.0
12/25/2020,60.85051727294922,0.0,0.0
12/26/2020,62.14942932128906,0.0,0.0
12/27/2020,66.1382827758789,0.0,0.0
12/28/2020,67.66263580322266,0.0,0.0
12/29/2020,69.01197814941406,0.0,0.0
12/30/2020,66.52490997314453,0.0,0.0
12/31/2020,64.19914245605469,0.0,0.0
01/01/2021,63.97918701171875,0.0,0.0
01/02/2021,56.84847640991211,0.0,0.0
01/03/2021,57.8128662109375,0.0,0.0
01/04/2021,59.238067626953125,0.0,0.0
01/05/2021,59.28226089477539,0.0,0.0
01/06/2021,59.59794998168945,0.0,0.0
01/07/2021,62.95460510253906,0.0,0.0
01/08/2021,68.55489349365234,0.0,0.0
01/09/2021,68.89505004882812,0.0,0.0
01/10/2021,77.98702239990234,0.0,0.0
01/11/2021,96.55018615722656,0.0,0.0
01/12/2021,88.06379699707031,0.0,0.0
01/13/2021,99.36166381835938,0.0,0.0
01/14/2021,117.23307800292969,0.0,0.0
01/15/2021,109.93001556396484,0.0,0.0
01/16/2021,103.13411712646484,0.0,0.0
01/17/2021,109.01296997070312,0.0,0.0
01/18/2021,101.54666137695312,0.0,0.0
01/19/2021,104.09986114501953,0.0,0.0
01/20/2021,103.91065216064453,0.0,0.0
01/21/2021,96.29718780517578,0.0,0.0
01/22/2021,84.94209289550781,0.0,0.0
01/23/2021,87.21054077148438,0.0,0.0
01/24/2021,86.14411163330078,0.0,0.0
01/25/2021,89.72384643554688,0.0,0.0
01/26/2021,88.97550964355469,0.0,0.0
01/27/2021,86.91036987304688,0.0,0.0
01/28/2021,79.50444793701172,0.0,0.0
01/29/2021,87.68917846679688,0.0,0.0
01/30/2021,85.85995483398438,0.0,0.0
01/31/2021,84.15827178955078,0.0,0.0
02/01/2021,85.7403335571289,0.0,0.0
02/02/2021,88.0068588256836,0.0,0.0
02/03/2021,92.35978698730469,0.0,0.0
02/04/2021,95.58667755126953,0.0,0.0
02/05/2021,91.74806213378906,0.0,0.0
02/06/2021,96.2420425415039,0.0,0.0
02/07/2021,95.65953063964844,0.0,0.0
02/08/2021,92.57826232910156,0.0,0.0
02/09/2021,96.94036102294922,0.0,0.0
02/10/2021,108.59197998046875,0.0,0.0
02/11/2021,115.13836669921875,0.0,0.0
02/12/2021,142.31927490234375,0.0,0.0
02/13/2021,143.44818115234375,0.0,0.0
02/14/2021,176.22927856445312,0.0,0.0
02/15/2021,157.2394561767578,0.0,0.0
02/16/2021,159.5673370361328,0.0,0.0
02/17/2021,155.3372802734375,0.0,0.0
02/18/2021,168.71054077148438,0.0,0.0
02/19/2021,168.43179321289062,0.0,0.0
02/20/2021,180.2967529296875,0.0,0.0
02/21/2021,164.14385986328125,0.0,0.0
02/22/2021,162.64666748046875,0.0,0.0
02/23/2021,144.82359313964844,0.0,0.0
02/24/2021,124.89537048339844,0.0,0.0
02/25/2021,130.41665649414062,0.0,0.0
02/26/2021,124.00279998779297,0.0,0.0
02/27/2021,117.8309097290039,0.0,0.0
02/28/2021,119.70118713378906,0.0,0.0
03/01/2021,109.74044036865234,0.0,0.0
03/02/2021,122.13702392578125,0.0,0.0
03/03/2021,119.51887512207031,0.0,0.0
03/04/2021,123.23723602294922,0.0,0.0
03/05/2021,121.20353698730469,0.0,0.0
03/06/2021,121.03231811523438,0.0,0.0
03/07/2021,123.92940521240234,0.0,0.0
03/08/2021,128.47145080566406,0.0,0.0
03/09/2021,127.94956970214844,0.0,0.0
03/10/2021,136.21826171875,0.0,0.0
03/11/2021,139.5664825439453,0.0,0.0
03/12/2021,152.11705017089844,0.0,0.0
03/13/2021,146.40292358398438,0.0,0.0
03/14/2021,155.5332489013672,0.0,0.0
03/15/2021,144.875732421875,0.0,0.0
03/16/2021,135.2017364501953,0.0,0.0
03/17/2021,137.75062561035156,0.0,0.0
03/18/2021,144.66139221191406,0.0,0.0
03/19/2021,143.53848266601562,0.0,0.0
03/20/2021,151.0660858154297,0.0,0.0
03/21/2021,156.1185302734375,0.0,0.0
03/22/2021,148.5128936767578,0.0,0.0
03/23/2021,140.93028259277344,0.0,0.0
03/24/2021,136.91925048828125,0.0,0.0
03/25/2021,128.42808532714844,0.0,0.0
03/26/2021,123.73236846923828,0.0,0.0
03/27/2021,132.79330444335938,0.0,0.0
03/28/2021,133.77230834960938,0.0,0.0
03/29/2021,144.16896057128906,0.0,0.0
03/30/2021,149.94281005859375,0.0,0.0
03/31/2021,154.33053588867188,0.0,0.0
04/01/2021,156.9245147705078,0.0,0.0
04/02/2021,164.2087860107422,0.0,0.0
04/03/2021,169.7620849609375,0.0,0.0
04/04/2021,173.20660400390625,0.0,0.0
04/05/2021,188.84524536132812,0.0,0.0
04/06/2021,197.20957946777344,0.0,0.0
04/07/2021,191.1029052734375,0.0,0.0
04/08/2021,171.50863647460938,0.0,0.0
04/09/2021,181.41903686523438,0.0,0.0
04/10/2021,194.99008178710938,0.0,0.0
04/11/2021,206.02505493164062,0.0,0.0
04/12/2021,222.10165405273438,0.0,0.0
04/13/2021,221.00607299804688,0.0,0.0
04/14/2021,226.1583251953125,0.0,0.0
04/15/2021,236.70321655273438,0.0,0.0
04/16/2021,252.22108459472656,0.0,0.0
04/17/2021,269.8116760253906,0.0,0.0
04/18/2021,283.6344909667969,0.0,0.0
04/19/2021,259.5451354980469,0.0,0.0
04/20/2021,226.01646423339844,0.0,0.0
04/21/2021,249.4701690673828,0.0,0.0
04/22/2021,240.0257568359375,0.0,0.0
04/23/2021,224.8168487548828,0.0,0.0
04/24/2021,220.2930145263672,0.0,0.0
04/25/2021,201.27284240722656,0.0,0.0
04/26/2021,203.2432403564453,0.0,0.0
04/27/2021,225.1663360595703,0.0,0.0
04/28/2021,239.8599395751953,0.0,0.0
04/29/2021,240.2074737548828,0.0,0.0
04/30/2021,230.4439697265625,0.0,0.0
05/01/2021,245.5220184326172,0.0,0.0
05/02/2021,255.8468780517578,0.0,0.0
05/03/2021,243.9473114013672,0.0,0.0
05/04/2021,250.35032653808594,0.0,0.0
05/05/2021,241.0725860595703,0.0,0.0
05/06/2021,290.2897644042969,0.0,0.0
05/07/2021,308.0009460449219,0.0,0.0
05/08/2021,319.55828857421875,0.0,0.0
05/09/2021,314.878173828125,0.0,0.0
05/10/2021,304.36798095703125,0.0,0.0
05/11/2021,283.8600769042969,0.0,0.0
05/12/2021,301.9524841308594,0.0,0.0
05/13/2021,281.390625,0.0,0.0
05/14/2021,296.0203857421875,0.0,0.0
05/15/2021,305.66436767578125,0.0,0.0
05/16/2021,270.54608154296875,0.0,0.0
05/17/2021,262.2207946777344,0.0,0.0
05/18/2021,235.08428955078125,0.0,0.0
05/19/2021,255.21519470214844,0.0,0.0
05/20/2021,146.65176391601562,0.0,0.0
05/21/2021,182.6879119873047,0.0,0.0
05/22/2021,157.04275512695312,0.0,0.0
05/23/2021,142.64427185058594,0.0,0.0
05/24/2021,114.58763122558594,0.0,0.0
05/25/2021,149.33428955078125,0.0,0.0
05/26/2021,145.5142059326172,0.0,0.0
05/27/2021,158.70509338378906,0.0,0.0
05/28/2021,149.9054412841797,0.0,0.0
05/29/2021,164.68409729003906,0.0,0.0
05/30/2021,149.16683959960938,0.0,0.0
05/31/2021,150.06951904296875,0.0,0.0
06/01/2021,161.95616149902344,0.0,0.0
06/02/2021,154.05323791503906,0.0,0.0
06/03/2021,164.46649169921875,0.0,0.0
06/04/2021,172.9189910888672,0.0,0.0
06/05/2021,155.58944702148438,0.0,0.0
06/06/2021,153.8731689453125,0.0,0.0
06/07/2021,149.55563354492188,0.0,0.0
06/08/2021,135.95401000976562,0.0,0.0
06/09/2021,131.06016540527344,0.0,0.0
06/10/2021,145.0667266845703,0.0,0.0
06/11/2021,134.08663940429688,0.0,0.0
06/12/2021,124.77093505859375,0.0,0.0
06/13/2021,125.93602752685547,0.0,0.0
06/14/2021,132.94847106933594,0.0,0.0
06/15/2021,138.2722625732422,0.0,0.0
06/16/2021,136.7019805908203,0.0,0.0
06/17/2021,136.9214630126953,0.0,0.0
06/18/2021,142.30953979492188,0.0,0.0
06/19/2021,132.7281951904297,0.0,0.0
06/20/2021,128.2910919189453,0.0,0.0
06/21/2021,131.9056854248047,0.0,0.0
06/22/2021,101.27780151367188,0.0,0.0
06/23/2021,106.34351348876953,0.0,0.0
06/24/2021,111.75147247314453,0.0,0.0
06/25/2021,112.77088165283203,0.0,0.0
06/26/2021,100.30296325683594,0.0,0.0
06/27/2021,103.5710678100586,0.0,0.0
06/28/2021,107.51670837402344,0.0,0.0
06/29/2021,117.89369201660156,0.0,0.0
06/30/2021,126.21263885498047,0.0,0.0
07/01/2021,130.8295440673828,0.0,0.0
07/02/2021,120.38762664794922,0.0,0.0
07/03/2021,118.56979370117188,0.0,0.0
07/04/2021,116.20284271240234,0.0,0.0
07/05/2021,120.32926177978516,0.0,0.0
07/06/2021,111.32181549072266,0.0,0.0
07/07/2021,117.55072021484375,0.0,0.0
07/08/2021,118.5116958618164,0.0,0.0
07/09/2021,109.1278305053711,0.0,0.0
07/10/2021,110.9788589477539,0.0,0.0
07/11/2021,108.1209487915039,0.0,0.0
07/12/2021,110.79861450195312,0.0,0.0
07/13/2021,108.00948333740234,0.0,0.0
07/14/2021,104.11082458496094,0.0,0.0
07/15/2021,104.54619598388672,0.0,0.0
07/16/2021,100.0053482055664,0.0,0.0
07/17/2021,93.12779235839844,0.0,0.0
07/18/2021,93.18519592285156,0.0,0.0
07/19/2021,93.98905181884766,0.0,0.0
07/20/2021,89.24715423583984,0.0,0.0
07/21/2021,85.7066650390625,0.0,0.0
07/22/2021,95.17833709716797,0.0,0.0
07/23/2021,97.49762725830078,0.0,0.0
07/24/2021,97.68182373046875,0.0,0.0
07/25/2021,99.29412078857422,0.0,0.0
07/26/2021,100.4267807006836,0.0,0.0
07/27/2021,101.50928497314453,0.0,0.0
07/28/2021,103.00598907470703,0.0,0.0
07/29/2021,105.78825378417969,0.0,0.0
07/30/2021,107.81681823730469,0.0,0.0
