LTC-USD,Litecoin USD,
Date,Price,Dividend,Annualized Dividend
12/22/2017,319.2569885253906,0.0,0.0
12/23/2017,269.2669982910156,0.0,0.0
12/24/2017,291.00799560546875,0.0,0.0
12/25/2017,277.4939880371094,0.0,0.0
12/26/2017,273.1080017089844,0.0,0.0
12/27/2017,286.5889892578125,0.0,0.0
12/28/2017,272.1260070800781,0.0,0.0
12/29/2017,250.3520050048828,0.0,0.0
12/30/2017,245.08700561523438,0.0,0.0
12/31/2017,216.97500610351562,0.0,0.0
01/01/2018,231.66600036621094,0.0,0.0
01/02/2018,228.99000549316406,0.0,0.0
01/03/2018,255.69500732421875,0.0,0.0
01/04/2018,245.47500610351562,0.0,0.0
01/05/2018,241.03399658203125,0.0,0.0
01/06/2018,249.76800537109375,0.0,0.0
01/07/2018,296.0530090332031,0.0,0.0
01/08/2018,287.7250061035156,0.0,0.0
01/09/2018,254.6060028076172,0.0,0.0
01/10/2018,248.072998046875,0.0,0.0
01/11/2018,251.52200317382812,0.0,0.0
01/12/2018,229.78700256347656,0.0,0.0
01/13/2018,236.8820037841797,0.0,0.0
01/14/2018,260.5790100097656,0.0,0.0
01/15/2018,237.28900146484375,0.0,0.0
01/16/2018,232.81700134277344,0.0,0.0
01/17/2018,190.14500427246094,0.0,0.0
01/18/2018,186.94900512695312,0.0,0.0
01/19/2018,191.19200134277344,0.0,0.0
01/20/2018,194.3780059814453,0.0,0.0
01/21/2018,211.23500061035156,0.0,0.0
01/22/2018,191.7899932861328,0.0,0.0
01/23/2018,180.2790069580078,0.0,0.0
01/24/2018,178.4250030517578,0.0,0.0
01/25/2018,181.56300354003906,0.0,0.0
01/26/2018,179.81900024414062,0.0,0.0
01/27/2018,176.66099548339844,0.0,0.0
01/28/2018,181.42100524902344,0.0,0.0
01/29/2018,193.75100708007812,0.0,0.0
01/30/2018,181.44500732421875,0.0,0.0
01/31/2018,165.29600524902344,0.0,0.0
02/01/2018,163.6820068359375,0.0,0.0
02/02/2018,142.56199645996094,0.0,0.0
02/03/2018,131.4010009765625,0.0,0.0
02/04/2018,160.38099670410156,0.0,0.0
02/05/2018,148.7270050048828,0.0,0.0
02/06/2018,127.52100372314453,0.0,0.0
02/07/2018,142.48199462890625,0.0,0.0
02/08/2018,138.33599853515625,0.0,0.0
02/09/2018,149.72999572753906,0.0,0.0
02/10/2018,163.48800659179688,0.0,0.0
02/11/2018,155.39199829101562,0.0,0.0
02/12/2018,150.10400390625,0.0,0.0
02/13/2018,161.77499389648438,0.0,0.0
02/14/2018,159.57899475097656,0.0,0.0
02/15/2018,212.3470001220703,0.0,0.0
02/16/2018,225.5,0.0,0.0
02/17/2018,229.5019989013672,0.0,0.0
02/18/2018,230.50900268554688,0.0,0.0
02/19/2018,215.4149932861328,0.0,0.0
02/20/2018,223.08700561523438,0.0,0.0
02/21/2018,230.947998046875,0.0,0.0
02/22/2018,212.84100341796875,0.0,0.0
02/23/2018,194.1929931640625,0.0,0.0
02/24/2018,210.63699340820312,0.0,0.0
02/25/2018,208.1320037841797,0.0,0.0
02/26/2018,222.13800048828125,0.0,0.0
02/27/2018,221.7100067138672,0.0,0.0
02/28/2018,217.2790069580078,0.0,0.0
03/01/2018,203.11900329589844,0.0,0.0
03/02/2018,209.55499267578125,0.0,0.0
03/03/2018,213.83799743652344,0.0,0.0
03/04/2018,210.23599243164062,0.0,0.0
03/05/2018,213.74000549316406,0.0,0.0
03/06/2018,210.51300048828125,0.0,0.0
03/07/2018,196.8260040283203,0.0,0.0
03/08/2018,185.697998046875,0.0,0.0
03/09/2018,176.4810028076172,0.0,0.0
03/10/2018,188.11300659179688,0.0,0.0
03/11/2018,177.51300048828125,0.0,0.0
03/12/2018,189.01600646972656,0.0,0.0
03/13/2018,177.5970001220703,0.0,0.0
03/14/2018,175.93699645996094,0.0,0.0
03/15/2018,161.20199584960938,0.0,0.0
03/16/2018,164.81700134277344,0.0,0.0
03/17/2018,165.18800354003906,0.0,0.0
03/18/2018,152.53700256347656,0.0,0.0
03/19/2018,155.47500610351562,0.0,0.0
03/20/2018,161.52099609375,0.0,0.0
03/21/2018,169.5570068359375,0.0,0.0
03/22/2018,168.72300720214844,0.0,0.0
03/23/2018,163.57699584960938,0.0,0.0
03/24/2018,168.53399658203125,0.0,0.0
03/25/2018,158.86399841308594,0.0,0.0
03/26/2018,160.1649932861328,0.0,0.0
03/27/2018,148.96099853515625,0.0,0.0
03/28/2018,135.49000549316406,0.0,0.0
03/29/2018,131.9250030517578,0.0,0.0
03/30/2018,114.80400085449219,0.0,0.0
03/31/2018,118.63700103759766,0.0,0.0
04/01/2018,116.90499877929688,0.0,0.0
04/02/2018,115.23699951171875,0.0,0.0
04/03/2018,119.50900268554688,0.0,0.0
04/04/2018,133.9080047607422,0.0,0.0
04/05/2018,118.20899963378906,0.0,0.0
04/06/2018,118.81500244140625,0.0,0.0
04/07/2018,113.13500213623047,0.0,0.0
04/08/2018,116.29100036621094,0.0,0.0
04/09/2018,117.78299713134766,0.0,0.0
04/10/2018,115.21299743652344,0.0,0.0
04/11/2018,114.28900146484375,0.0,0.0
04/12/2018,118.29199981689453,0.0,0.0
04/13/2018,129.2740020751953,0.0,0.0
04/14/2018,125.2239990234375,0.0,0.0
04/15/2018,126.66899871826172,0.0,0.0
04/16/2018,131.96800231933594,0.0,0.0
04/17/2018,128.7100067138672,0.0,0.0
04/18/2018,132.3769989013672,0.0,0.0
04/19/2018,140.04100036621094,0.0,0.0
04/20/2018,146.50100708007812,0.0,0.0
04/21/2018,155.68499755859375,0.0,0.0
04/22/2018,148.60800170898438,0.0,0.0
04/23/2018,146.6719970703125,0.0,0.0
04/24/2018,152.5749969482422,0.0,0.0
04/25/2018,165.08700561523438,0.0,0.0
04/26/2018,144.69900512695312,0.0,0.0
04/27/2018,153.44400024414062,0.0,0.0
04/28/2018,145.74200439453125,0.0,0.0
04/29/2018,152.1649932861328,0.0,0.0
04/30/2018,153.64700317382812,0.0,0.0
05/01/2018,148.343994140625,0.0,0.0
05/02/2018,148.44500732421875,0.0,0.0
05/03/2018,151.85899353027344,0.0,0.0
05/04/2018,160.468994140625,0.0,0.0
05/05/2018,168.35000610351562,0.0,0.0
05/06/2018,178.02099609375,0.0,0.0
05/07/2018,171.75900268554688,0.0,0.0
05/08/2018,164.8300018310547,0.0,0.0
05/09/2018,159.61700439453125,0.0,0.0
05/10/2018,157.1510009765625,0.0,0.0
05/11/2018,149.44500732421875,0.0,0.0
05/12/2018,137.2570037841797,0.0,0.0
05/13/2018,141.79800415039062,0.0,0.0
05/14/2018,144.62399291992188,0.0,0.0
05/15/2018,147.48800659179688,0.0,0.0
05/16/2018,139.64999389648438,0.0,0.0
05/17/2018,139.5590057373047,0.0,0.0
05/18/2018,132.70399475097656,0.0,0.0
05/19/2018,135.96499633789062,0.0,0.0
05/20/2018,135.27200317382812,0.0,0.0
05/21/2018,139.6439971923828,0.0,0.0
05/22/2018,134.25999450683594,0.0,0.0
05/23/2018,128.80799865722656,0.0,0.0
05/24/2018,119.19499969482422,0.0,0.0
05/25/2018,122.55899810791016,0.0,0.0
05/26/2018,119.3499984741211,0.0,0.0
05/27/2018,118.50399780273438,0.0,0.0
05/28/2018,117.93000030517578,0.0,0.0
05/29/2018,111.84400177001953,0.0,0.0
05/30/2018,119.54000091552734,0.0,0.0
05/31/2018,117.31800079345703,0.0,0.0
06/01/2018,118.02799987792969,0.0,0.0
06/02/2018,119.8280029296875,0.0,0.0
06/03/2018,123.28500366210938,0.0,0.0
06/04/2018,125.21099853515625,0.0,0.0
06/05/2018,119.89600372314453,0.0,0.0
06/06/2018,121.88800048828125,0.0,0.0
06/07/2018,121.33899688720703,0.0,0.0
06/08/2018,121.51599884033203,0.0,0.0
06/09/2018,120.10800170898438,0.0,0.0
06/10/2018,117.56199645996094,0.0,0.0
06/11/2018,106.54100036621094,0.0,0.0
06/12/2018,107.4280014038086,0.0,0.0
06/13/2018,100.79900360107422,0.0,0.0
06/14/2018,93.99369812011719,0.0,0.0
06/15/2018,101.11499786376953,0.0,0.0
06/16/2018,96.57839965820312,0.0,0.0
06/17/2018,97.71759796142578,0.0,0.0
06/18/2018,95.77349853515625,0.0,0.0
06/19/2018,98.72730255126953,0.0,0.0
06/20/2018,98.956298828125,0.0,0.0
06/21/2018,97.8812026977539,0.0,0.0
06/22/2018,96.94110107421875,0.0,0.0
06/23/2018,85.09300231933594,0.0,0.0
06/24/2018,82.73909759521484,0.0,0.0
06/25/2018,80.3666000366211,0.0,0.0
06/26/2018,81.81520080566406,0.0,0.0
06/27/2018,76.93199920654297,0.0,0.0
06/28/2018,80.62570190429688,0.0,0.0
06/29/2018,74.80889892578125,0.0,0.0
06/30/2018,78.94660186767578,0.0,0.0
07/01/2018,81.50399780273438,0.0,0.0
07/02/2018,80.2677001953125,0.0,0.0
07/03/2018,85.38780212402344,0.0,0.0
07/04/2018,85.17279815673828,0.0,0.0
07/05/2018,85.6531982421875,0.0,0.0
07/06/2018,83.8373031616211,0.0,0.0
07/07/2018,83.404296875,0.0,0.0
07/08/2018,86.26229858398438,0.0,0.0
07/09/2018,82.54409790039062,0.0,0.0
07/10/2018,80.78230285644531,0.0,0.0
07/11/2018,76.12989807128906,0.0,0.0
07/12/2018,78.59410095214844,0.0,0.0
07/13/2018,77.29209899902344,0.0,0.0
07/14/2018,76.97329711914062,0.0,0.0
07/15/2018,76.70459747314453,0.0,0.0
07/16/2018,78.95960235595703,0.0,0.0
07/17/2018,84.30149841308594,0.0,0.0
07/18/2018,89.82150268554688,0.0,0.0
07/19/2018,86.89820098876953,0.0,0.0
07/20/2018,86.68199920654297,0.0,0.0
07/21/2018,82.6583023071289,0.0,0.0
07/22/2018,84.2645034790039,0.0,0.0
07/23/2018,83.23149871826172,0.0,0.0
07/24/2018,82.68299865722656,0.0,0.0
07/25/2018,88.6572036743164,0.0,0.0
07/26/2018,86.2771987915039,0.0,0.0
07/27/2018,83.7300033569336,0.0,0.0
07/28/2018,84.53690338134766,0.0,0.0
07/29/2018,84.0541000366211,0.0,0.0
07/30/2018,84.15399932861328,0.0,0.0
07/31/2018,82.68930053710938,0.0,0.0
08/01/2018,80.39080047607422,0.0,0.0
08/02/2018,77.71420288085938,0.0,0.0
08/03/2018,76.30180358886719,0.0,0.0
08/04/2018,77.42230224609375,0.0,0.0
08/05/2018,73.37909698486328,0.0,0.0
08/06/2018,75.06159973144531,0.0,0.0
08/07/2018,74.00309753417969,0.0,0.0
08/08/2018,68.16280364990234,0.0,0.0
08/09/2018,62.472999572753906,0.0,0.0
08/10/2018,63.974998474121094,0.0,0.0
08/11/2018,59.48759841918945,0.0,0.0
08/12/2018,58.217498779296875,0.0,0.0
08/13/2018,59.483699798583984,0.0,0.0
08/14/2018,57.004798889160156,0.0,0.0
08/15/2018,54.67900085449219,0.0,0.0
08/16/2018,54.5359992980957,0.0,0.0
08/17/2018,55.32939910888672,0.0,0.0
08/18/2018,61.556800842285156,0.0,0.0
08/19/2018,57.22269821166992,0.0,0.0
08/20/2018,57.90840148925781,0.0,0.0
08/21/2018,53.77159881591797,0.0,0.0
08/22/2018,56.65909957885742,0.0,0.0
08/23/2018,55.19369888305664,0.0,0.0
08/24/2018,57.60419845581055,0.0,0.0
08/25/2018,57.92359924316406,0.0,0.0
08/26/2018,58.05160140991211,0.0,0.0
08/27/2018,57.259300231933594,0.0,0.0
08/28/2018,60.22600173950195,0.0,0.0
08/29/2018,63.02920150756836,0.0,0.0
08/30/2018,61.76559829711914,0.0,0.0
08/31/2018,60.42279815673828,0.0,0.0
09/01/2018,61.738800048828125,0.0,0.0
09/02/2018,65.98480224609375,0.0,0.0
09/03/2018,65.81759643554688,0.0,0.0
09/04/2018,65.31990051269531,0.0,0.0
09/05/2018,67.66790008544922,0.0,0.0
09/06/2018,58.32099914550781,0.0,0.0
09/07/2018,57.342201232910156,0.0,0.0
09/08/2018,56.12670135498047,0.0,0.0
09/09/2018,53.27470016479492,0.0,0.0
09/10/2018,54.99369812011719,0.0,0.0
09/11/2018,54.6068000793457,0.0,0.0
09/12/2018,52.388999938964844,0.0,0.0
09/13/2018,51.88330078125,0.0,0.0
09/14/2018,54.64759826660156,0.0,0.0
09/15/2018,56.33689880371094,0.0,0.0
09/16/2018,56.58100128173828,0.0,0.0
09/17/2018,57.02009963989258,0.0,0.0
09/18/2018,52.293800354003906,0.0,0.0
09/19/2018,54.01750183105469,0.0,0.0
09/20/2018,54.372798919677734,0.0,0.0
09/21/2018,56.78269958496094,0.0,0.0
09/22/2018,60.81460189819336,0.0,0.0
09/23/2018,60.548301696777344,0.0,0.0
09/24/2018,61.339298248291016,0.0,0.0
09/25/2018,58.020999908447266,0.0,0.0
09/26/2018,57.44919967651367,0.0,0.0
09/27/2018,57.45000076293945,0.0,0.0
09/28/2018,63.17150115966797,0.0,0.0
09/29/2018,61.64350128173828,0.0,0.0
09/30/2018,61.625301361083984,0.0,0.0
10/01/2018,61.09859848022461,0.0,0.0
10/02/2018,60.30120086669922,0.0,0.0
10/03/2018,59.57550048828125,0.0,0.0
10/04/2018,57.52149963378906,0.0,0.0
10/05/2018,58.33150100708008,0.0,0.0
10/06/2018,58.875701904296875,0.0,0.0
10/07/2018,57.934898376464844,0.0,0.0
10/08/2018,58.2318000793457,0.0,0.0
10/09/2018,59.44540023803711,0.0,0.0
10/10/2018,58.664100646972656,0.0,0.0
10/11/2018,57.97639846801758,0.0,0.0
10/12/2018,50.87459945678711,0.0,0.0
10/13/2018,53.45610046386719,0.0,0.0
10/14/2018,53.50920104980469,0.0,0.0
10/15/2018,52.17380142211914,0.0,0.0
10/16/2018,54.9650993347168,0.0,0.0
10/17/2018,54.26490020751953,0.0,0.0
10/18/2018,53.71689987182617,0.0,0.0
10/19/2018,52.55229949951172,0.0,0.0
10/20/2018,53.06700134277344,0.0,0.0
10/21/2018,53.43470001220703,0.0,0.0
10/22/2018,52.78459930419922,0.0,0.0
10/23/2018,52.23699951171875,0.0,0.0
10/24/2018,52.45650100708008,0.0,0.0
10/25/2018,52.48809814453125,0.0,0.0
10/26/2018,52.219600677490234,0.0,0.0
10/27/2018,52.12779998779297,0.0,0.0
10/28/2018,52.05229949951172,0.0,0.0
10/29/2018,51.832698822021484,0.0,0.0
10/30/2018,48.996498107910156,0.0,0.0
10/31/2018,49.337799072265625,0.0,0.0
11/01/2018,49.56230163574219,0.0,0.0
11/02/2018,50.339500427246094,0.0,0.0
11/03/2018,51.29759979248047,0.0,0.0
11/04/2018,50.98619842529297,0.0,0.0
11/05/2018,53.593299865722656,0.0,0.0
11/06/2018,53.70249938964844,0.0,0.0
11/07/2018,56.04399871826172,0.0,0.0
11/08/2018,54.19240188598633,0.0,0.0
11/09/2018,52.36470031738281,0.0,0.0
11/10/2018,51.92679977416992,0.0,0.0
11/11/2018,52.31890106201172,0.0,0.0
11/12/2018,51.47710037231445,0.0,0.0
11/13/2018,50.6348991394043,0.0,0.0
11/14/2018,49.57889938354492,0.0,0.0
11/15/2018,43.727699279785156,0.0,0.0
11/16/2018,43.96110153198242,0.0,0.0
11/17/2018,42.488800048828125,0.0,0.0
11/18/2018,42.088199615478516,0.0,0.0
11/19/2018,42.33940124511719,0.0,0.0
11/20/2018,36.5724983215332,0.0,0.0
11/21/2018,33.06520080566406,0.0,0.0
11/22/2018,34.69279861450195,0.0,0.0
11/23/2018,32.02220153808594,0.0,0.0
11/24/2018,32.259700775146484,0.0,0.0
11/25/2018,29.2268009185791,0.0,0.0
11/26/2018,30.86870002746582,0.0,0.0
11/27/2018,29.40959930419922,0.0,0.0
11/28/2018,31.116899490356445,0.0,0.0
11/29/2018,34.71944046020508,0.0,0.0
11/30/2018,33.79917526245117,0.0,0.0
12/01/2018,32.13059616088867,0.0,0.0
12/02/2018,34.26240921020508,0.0,0.0
12/03/2018,33.8102912902832,0.0,0.0
12/04/2018,31.005577087402344,0.0,0.0
12/05/2018,31.215850830078125,0.0,0.0
12/06/2018,29.248985290527344,0.0,0.0
12/07/2018,26.90794563293457,0.0,0.0
12/08/2018,25.128456115722656,0.0,0.0
12/09/2018,24.8035945892334,0.0,0.0
12/10/2018,25.911685943603516,0.0,0.0
12/11/2018,24.60049057006836,0.0,0.0
12/12/2018,23.795936584472656,0.0,0.0
12/13/2018,24.530656814575195,0.0,0.0
12/14/2018,23.646480560302734,0.0,0.0
12/15/2018,23.462881088256836,0.0,0.0
12/16/2018,23.787988662719727,0.0,0.0
12/17/2018,25.682781219482422,0.0,0.0
12/18/2018,29.26650619506836,0.0,0.0
12/19/2018,30.32775115966797,0.0,0.0
12/20/2018,29.604042053222656,0.0,0.0
12/21/2018,32.732635498046875,0.0,0.0
12/22/2018,30.82662010192871,0.0,0.0
12/23/2018,31.99216651916504,0.0,0.0
12/24/2018,33.47358322143555,0.0,0.0
12/25/2018,33.40159606933594,0.0,0.0
12/26/2018,31.093463897705078,0.0,0.0
12/27/2018,30.962173461914062,0.0,0.0
12/28/2018,28.30059814453125,0.0,0.0
12/29/2018,32.55842590332031,0.0,0.0
12/30/2018,31.423141479492188,0.0,0.0
12/31/2018,31.97723388671875,0.0,0.0
01/01/2019,30.458393096923828,0.0,0.0
01/02/2019,32.0212287902832,0.0,0.0
01/03/2019,33.353572845458984,0.0,0.0
01/04/2019,32.01652526855469,0.0,0.0
01/05/2019,32.34554672241211,0.0,0.0
01/06/2019,34.84721755981445,0.0,0.0
01/07/2019,39.27975082397461,0.0,0.0
01/08/2019,37.91899108886719,0.0,0.0
01/09/2019,39.44645309448242,0.0,0.0
01/10/2019,38.98713684082031,0.0,0.0
01/11/2019,33.683475494384766,0.0,0.0
01/12/2019,32.456207275390625,0.0,0.0
01/13/2019,32.39582443237305,0.0,0.0
01/14/2019,30.378097534179688,0.0,0.0
01/15/2019,32.38420486450195,0.0,0.0
01/16/2019,31.438589096069336,0.0,0.0
01/17/2019,31.850112915039062,0.0,0.0
01/18/2019,31.913450241088867,0.0,0.0
01/19/2019,31.480209350585938,0.0,0.0
01/20/2019,32.49004364013672,0.0,0.0
01/21/2019,31.188655853271484,0.0,0.0
01/22/2019,31.21330451965332,0.0,0.0
01/23/2019,31.669023513793945,0.0,0.0
01/24/2019,32.042972564697266,0.0,0.0
01/25/2019,32.8204345703125,0.0,0.0
01/26/2019,32.967960357666016,0.0,0.0
01/27/2019,33.08196258544922,0.0,0.0
01/28/2019,32.51712417602539,0.0,0.0
01/29/2019,31.235544204711914,0.0,0.0
01/30/2019,31.066558837890625,0.0,0.0
01/31/2019,31.89085578918457,0.0,0.0
02/01/2019,31.71952247619629,0.0,0.0
02/02/2019,32.8179817199707,0.0,0.0
02/03/2019,34.431209564208984,0.0,0.0
02/04/2019,33.464359283447266,0.0,0.0
02/05/2019,34.00916290283203,0.0,0.0
02/06/2019,34.34730529785156,0.0,0.0
02/07/2019,32.9053955078125,0.0,0.0
02/08/2019,33.23527145385742,0.0,0.0
02/09/2019,43.02186584472656,0.0,0.0
02/10/2019,44.763633728027344,0.0,0.0
02/11/2019,46.881832122802734,0.0,0.0
02/12/2019,43.16887283325195,0.0,0.0
02/13/2019,43.83333969116211,0.0,0.0
02/14/2019,41.87549591064453,0.0,0.0
02/15/2019,41.64327621459961,0.0,0.0
02/16/2019,42.759765625,0.0,0.0
02/17/2019,43.39625930786133,0.0,0.0
02/18/2019,43.88195037841797,0.0,0.0
02/19/2019,48.13616943359375,0.0,0.0
02/20/2019,47.82089614868164,0.0,0.0
02/21/2019,51.835323333740234,0.0,0.0
02/22/2019,49.132930755615234,0.0,0.0
02/23/2019,49.67182159423828,0.0,0.0
02/24/2019,51.68029022216797,0.0,0.0
02/25/2019,44.57594680786133,0.0,0.0
02/26/2019,46.17646026611328,0.0,0.0
02/27/2019,45.49864196777344,0.0,0.0
02/28/2019,45.61649703979492,0.0,0.0
03/01/2019,46.23541259765625,0.0,0.0
03/02/2019,47.48123550415039,0.0,0.0
03/03/2019,49.02194595336914,0.0,0.0
03/04/2019,48.33495330810547,0.0,0.0
03/05/2019,46.523563385009766,0.0,0.0
03/06/2019,53.020225524902344,0.0,0.0
03/07/2019,55.8377685546875,0.0,0.0
03/08/2019,57.435508728027344,0.0,0.0
03/09/2019,56.00178146362305,0.0,0.0
03/10/2019,58.09852981567383,0.0,0.0
03/11/2019,57.18770217895508,0.0,0.0
03/12/2019,55.41301727294922,0.0,0.0
03/13/2019,57.07566452026367,0.0,0.0
03/14/2019,55.86001205444336,0.0,0.0
03/15/2019,56.5416374206543,0.0,0.0
03/16/2019,58.99413299560547,0.0,0.0
03/17/2019,61.881492614746094,0.0,0.0
03/18/2019,61.28428268432617,0.0,0.0
03/19/2019,60.22429656982422,0.0,0.0
03/20/2019,60.677913665771484,0.0,0.0
03/21/2019,60.86749267578125,0.0,0.0
03/22/2019,59.3026123046875,0.0,0.0
03/23/2019,59.79153060913086,0.0,0.0
03/24/2019,61.242916107177734,0.0,0.0
03/25/2019,60.30268096923828,0.0,0.0
03/26/2019,59.50830841064453,0.0,0.0
03/27/2019,59.40789794921875,0.0,0.0
03/28/2019,62.22245788574219,0.0,0.0
03/29/2019,61.16759490966797,0.0,0.0
03/30/2019,61.25409698486328,0.0,0.0
03/31/2019,60.63848114013672,0.0,0.0
04/01/2019,60.76983642578125,0.0,0.0
04/02/2019,60.70470428466797,0.0,0.0
04/03/2019,76.25630187988281,0.0,0.0
04/04/2019,85.1739273071289,0.0,0.0
04/05/2019,85.03794860839844,0.0,0.0
04/06/2019,88.70777130126953,0.0,0.0
04/07/2019,92.42137145996094,0.0,0.0
04/08/2019,92.32789611816406,0.0,0.0
04/09/2019,89.49773406982422,0.0,0.0
04/10/2019,86.77433013916016,0.0,0.0
04/11/2019,88.3935317993164,0.0,0.0
04/12/2019,79.63264465332031,0.0,0.0
04/13/2019,78.94670867919922,0.0,0.0
04/14/2019,78.20467376708984,0.0,0.0
04/15/2019,83.014892578125,0.0,0.0
04/16/2019,79.03822326660156,0.0,0.0
04/17/2019,81.35240936279297,0.0,0.0
04/18/2019,79.39220428466797,0.0,0.0
04/19/2019,82.09881591796875,0.0,0.0
04/20/2019,82.55038452148438,0.0,0.0
04/21/2019,81.52201843261719,0.0,0.0
04/22/2019,77.2944107055664,0.0,0.0
04/23/2019,76.85350036621094,0.0,0.0
04/24/2019,74.75387573242188,0.0,0.0
04/25/2019,73.24531555175781,0.0,0.0
04/26/2019,71.3633041381836,0.0,0.0
04/27/2019,73.21337127685547,0.0,0.0
04/28/2019,72.12030792236328,0.0,0.0
04/29/2019,69.78425598144531,0.0,0.0
04/30/2019,67.9505844116211,0.0,0.0
05/01/2019,74.30335235595703,0.0,0.0
05/02/2019,73.68275451660156,0.0,0.0
05/03/2019,73.76445007324219,0.0,0.0
05/04/2019,79.30793762207031,0.0,0.0
05/05/2019,78.00423431396484,0.0,0.0
05/06/2019,76.02898406982422,0.0,0.0
05/07/2019,74.97994232177734,0.0,0.0
05/08/2019,74.64736938476562,0.0,0.0
05/09/2019,74.59397888183594,0.0,0.0
05/10/2019,74.18959045410156,0.0,0.0
05/11/2019,77.16275024414062,0.0,0.0
05/12/2019,89.53929901123047,0.0,0.0
05/13/2019,84.63257598876953,0.0,0.0
05/14/2019,88.05304718017578,0.0,0.0
05/15/2019,91.66155242919922,0.0,0.0
05/16/2019,101.5731430053711,0.0,0.0
05/17/2019,95.63260650634766,0.0,0.0
05/18/2019,89.01001739501953,0.0,0.0
05/19/2019,86.67533111572266,0.0,0.0
05/20/2019,95.33937072753906,0.0,0.0
05/21/2019,91.57208251953125,0.0,0.0
05/22/2019,91.5051040649414,0.0,0.0
05/23/2019,88.1976089477539,0.0,0.0
05/24/2019,88.97394561767578,0.0,0.0
05/25/2019,100.04553985595703,0.0,0.0
05/26/2019,102.70059204101562,0.0,0.0
05/27/2019,111.43529510498047,0.0,0.0
05/28/2019,117.89189147949219,0.0,0.0
05/29/2019,114.92544555664062,0.0,0.0
05/30/2019,115.14059448242188,0.0,0.0
05/31/2019,108.69622039794922,0.0,0.0
06/01/2019,114.46625518798828,0.0,0.0
06/02/2019,112.71016693115234,0.0,0.0
06/03/2019,114.66870880126953,0.0,0.0
06/04/2019,107.37293243408203,0.0,0.0
06/05/2019,102.11949920654297,0.0,0.0
06/06/2019,103.80683135986328,0.0,0.0
06/07/2019,110.97515106201172,0.0,0.0
06/08/2019,117.278076171875,0.0,0.0
06/09/2019,118.5860595703125,0.0,0.0
06/10/2019,114.99555969238281,0.0,0.0
06/11/2019,129.26412963867188,0.0,0.0
06/12/2019,136.08583068847656,0.0,0.0
06/13/2019,135.68211364746094,0.0,0.0
06/14/2019,131.3140106201172,0.0,0.0
06/15/2019,133.1798095703125,0.0,0.0
06/16/2019,138.14878845214844,0.0,0.0
06/17/2019,137.12994384765625,0.0,0.0
06/18/2019,134.4720916748047,0.0,0.0
06/19/2019,135.1526641845703,0.0,0.0
06/20/2019,136.60227966308594,0.0,0.0
06/21/2019,135.50851440429688,0.0,0.0
06/22/2019,139.03695678710938,0.0,0.0
06/23/2019,141.94515991210938,0.0,0.0
06/24/2019,136.92086791992188,0.0,0.0
06/25/2019,135.58094787597656,0.0,0.0
06/26/2019,136.4770050048828,0.0,0.0
06/27/2019,131.22300720214844,0.0,0.0
06/28/2019,114.4111099243164,0.0,0.0
06/29/2019,120.15509796142578,0.0,0.0
06/30/2019,133.72463989257812,0.0,0.0
07/01/2019,122.1141357421875,0.0,0.0
07/02/2019,122.55633544921875,0.0,0.0
07/03/2019,119.33422088623047,0.0,0.0
07/04/2019,122.50275421142578,0.0,0.0
07/05/2019,119.83766174316406,0.0,0.0
07/06/2019,118.37871551513672,0.0,0.0
07/07/2019,118.02600860595703,0.0,0.0
07/08/2019,120.28349304199219,0.0,0.0
07/09/2019,123.24710083007812,0.0,0.0
07/10/2019,119.5009994506836,0.0,0.0
07/11/2019,108.57040405273438,0.0,0.0
07/12/2019,102.82732391357422,0.0,0.0
07/13/2019,105.28663635253906,0.0,0.0
07/14/2019,101.10679626464844,0.0,0.0
07/15/2019,89.85773468017578,0.0,0.0
07/16/2019,90.90007019042969,0.0,0.0
07/17/2019,79.4073257446289,0.0,0.0
07/18/2019,89.69473266601562,0.0,0.0
07/19/2019,101.08193969726562,0.0,0.0
07/20/2019,98.45692443847656,0.0,0.0
07/21/2019,100.50656127929688,0.0,0.0
07/22/2019,99.55789184570312,0.0,0.0
07/23/2019,95.40665435791016,0.0,0.0
07/24/2019,90.46114349365234,0.0,0.0
07/25/2019,94.35980987548828,0.0,0.0
07/26/2019,93.41134643554688,0.0,0.0
07/27/2019,94.31610870361328,0.0,0.0
07/28/2019,88.8858871459961,0.0,0.0
07/29/2019,89.77179718017578,0.0,0.0
07/30/2019,90.47145080566406,0.0,0.0
07/31/2019,90.47100067138672,0.0,0.0
08/01/2019,98.56668853759766,0.0,0.0
08/02/2019,99.1995849609375,0.0,0.0
08/03/2019,95.01681518554688,0.0,0.0
08/04/2019,94.5982437133789,0.0,0.0
08/05/2019,93.08528137207031,0.0,0.0
08/06/2019,96.88960266113281,0.0,0.0
08/07/2019,93.03887176513672,0.0,0.0
08/08/2019,90.91156768798828,0.0,0.0
08/09/2019,90.08919525146484,0.0,0.0
08/10/2019,84.3909912109375,0.0,0.0
08/11/2019,85.45075225830078,0.0,0.0
08/12/2019,89.702392578125,0.0,0.0
08/13/2019,85.74642944335938,0.0,0.0
08/14/2019,84.42034912109375,0.0,0.0
08/15/2019,76.13327026367188,0.0,0.0
08/16/2019,76.31524658203125,0.0,0.0
08/17/2019,74.90509033203125,0.0,0.0
08/18/2019,72.839599609375,0.0,0.0
08/19/2019,76.33711242675781,0.0,0.0
08/20/2019,77.29838562011719,0.0,0.0
08/21/2019,75.24427795410156,0.0,0.0
